query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
HACLHHAG_02021	411483.FAEPRAA2165_00798	1.43e-120	348.0	COG1739@1|root,COG1739@2|Bacteria,1V6MQ@1239|Firmicutes,248W7@186801|Clostridia,3WIHN@541000|Ruminococcaceae	2|Bacteria	S	YigZ family	yigZ	-	2.1.1.45,3.4.13.9	ko:K00560,ko:K01271	ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523	M00053	R02101	RC00219,RC00332	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	DUF1949,UPF0029
HACLHHAG_02070	718252.FP2_20830	3.47e-216	597.0	COG0331@1|root,COG0331@2|Bacteria,1TPB7@1239|Firmicutes,247UF@186801|Clostridia,3WGWD@541000|Ruminococcaceae	2|Bacteria	I	malonyl CoA-acyl carrier protein transacylase	fabD	-	2.3.1.39	ko:K00645	ko00061,ko00333,ko01100,ko01130,ko01212,map00061,map00333,map01100,map01130,map01212	M00082	R01626,R11671	RC00004,RC00039,RC02727	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1
HACLHHAG_02073	718252.FP2_20860	2.27e-220	609.0	COG0332@1|root,COG0332@2|Bacteria,1TP0K@1239|Firmicutes,248V8@186801|Clostridia,3WHBA@541000|Ruminococcaceae	2|Bacteria	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	-	2.3.1.180	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00082,M00083	R10707	RC00004,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	ACP_syn_III,ACP_syn_III_C
HACLHHAG_02557	718252.FP2_09540	2.54e-243	668.0	COG0042@1|root,COG0042@2|Bacteria,1TQ2R@1239|Firmicutes,248HD@186801|Clostridia,3WGDN@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines	dus	-	-	ko:K05540	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Dus
HACLHHAG_02558	718252.FP2_09550	1.03e-137	389.0	COG1896@1|root,COG1896@2|Bacteria,1TSDU@1239|Firmicutes,24FT8@186801|Clostridia,3WGMJ@541000|Ruminococcaceae	2|Bacteria	S	PFAM metal-dependent phosphohydrolase HD sub domain	yfbR	GO:0002953,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006139,GO:0006220,GO:0006221,GO:0006226,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0009165,GO:0009176,GO:0009177,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0010139,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0019637,GO:0019692,GO:0032262,GO:0034641,GO:0034654,GO:0042578,GO:0042802,GO:0043094,GO:0043167,GO:0043169,GO:0043173,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046078,GO:0046385,GO:0046483,GO:0046872,GO:0046914,GO:0050897,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	3.1.3.89	ko:K07023,ko:K08722	ko00240,ko01100,map00240,map01100	-	R01569,R01664,R01968,R02088,R02102,R10776	RC00017	ko00000,ko00001,ko01000	-	-	iB21_1397.B21_02176,iEC55989_1330.EC55989_2535,iECBD_1354.ECBD_1368,iECB_1328.ECB_02216,iECD_1391.ECD_02216,iECH74115_1262.ECH74115_3430,iECIAI1_1343.ECIAI1_2365,iECIAI39_1322.ECIAI39_2438,iECO111_1330.ECO111_3039,iECO26_1355.ECO26_3279,iECSE_1348.ECSE_2548,iECSP_1301.ECSP_3165,iECUMN_1333.ECUMN_2630,iECs_1301.ECs3175,iEcHS_1320.EcHS_A2440,iEcSMS35_1347.EcSMS35_2446,iEcolC_1368.EcolC_1361,iG2583_1286.G2583_2828,iSFV_1184.SFV_2358,iSF_1195.SF2367,iSFxv_1172.SFxv_2612,iS_1188.S2502,iYL1228.KPN_02681,iZ_1308.Z3552	HD_3
HACLHHAG_02559	718252.FP2_09560	0.0	1593.0	COG4485@1|root,COG4485@2|Bacteria,1TPVY@1239|Firmicutes,24C9R@186801|Clostridia,3WH8M@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	YfhO
HACLHHAG_02564	718252.FP2_09610	1.08e-246	679.0	COG0668@1|root,COG0668@2|Bacteria,1TR9Z@1239|Firmicutes,24CAG@186801|Clostridia,3WJT0@541000|Ruminococcaceae	2|Bacteria	M	mechanosensitive ion channel	yhdY	-	-	ko:K16052,ko:K22044	-	-	-	-	ko00000,ko02000	1.A.23.3,1.A.23.4	-	-	MS_channel
HACLHHAG_00484	718252.FP2_01790	7.32e-199	551.0	COG4667@1|root,COG4667@2|Bacteria,1TQ9W@1239|Firmicutes,2485C@186801|Clostridia,3WHU4@541000|Ruminococcaceae	2|Bacteria	S	Phospholipase, patatin family	rssA	-	-	-	-	-	-	-	-	-	-	-	Patatin
HACLHHAG_02569	718252.FP2_09660	3.79e-182	510.0	COG0834@1|root,COG0834@2|Bacteria,1TT11@1239|Firmicutes,249IK@186801|Clostridia,3WJVQ@541000|Ruminococcaceae	2|Bacteria	ET	Bacterial periplasmic substrate-binding proteins	peb1A	GO:0005575,GO:0005623,GO:0009986,GO:0044464	-	ko:K10039	ko02010,map02010	M00228	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
HACLHHAG_01834	718252.FP2_06300	0.0	1096.0	COG1966@1|root,COG1966@2|Bacteria,1TQN8@1239|Firmicutes,248DZ@186801|Clostridia,3WGHR@541000|Ruminococcaceae	2|Bacteria	T	Psort location CytoplasmicMembrane, score	cstA	-	-	ko:K06200	-	-	-	-	ko00000	-	-	-	CstA,CstA_5TM
HACLHHAG_00070	718252.FP2_14770	3.28e-166	464.0	COG0092@1|root,COG0092@2|Bacteria,1TPCP@1239|Firmicutes,24833@186801|Clostridia,3WGIF@541000|Ruminococcaceae	2|Bacteria	J	Binds the lower part of the 30S subunit head. Binds mRNA in the 70S ribosome, positioning it for translation	rpsC	GO:0000028,GO:0002181,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02982	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KH_2,Ribosomal_S3_C
HACLHHAG_00151	718252.FP2_10550	2.87e-218	602.0	COG0329@1|root,COG0329@2|Bacteria,1TQRK@1239|Firmicutes,247ZW@186801|Clostridia,3WGIU@541000|Ruminococcaceae	2|Bacteria	EM	Belongs to the DapA family	nanH	-	4.1.3.3,4.3.3.7	ko:K01639,ko:K01714	ko00261,ko00300,ko00520,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map00520,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R01811,R10147	RC00159,RC00600,RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
HACLHHAG_00186	748224.HMPREF9436_00617	0.0	926.0	COG2244@1|root,COG2244@2|Bacteria,1TR7A@1239|Firmicutes,24C7V@186801|Clostridia,3WGB1@541000|Ruminococcaceae	2|Bacteria	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_3,Polysacc_synt_C
HACLHHAG_00376	718252.FP2_10000	0.0	1375.0	COG0608@1|root,COG0608@2|Bacteria,1TPXE@1239|Firmicutes,247NU@186801|Clostridia,3WI09@541000|Ruminococcaceae	2|Bacteria	L	exonuclease	recJ	-	-	ko:K07462	ko03410,ko03430,ko03440,map03410,map03430,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
HACLHHAG_00430	718252.FP2_01350	0.0	919.0	COG0055@1|root,COG0055@2|Bacteria,1TPGF@1239|Firmicutes,2489W@186801|Clostridia,3WGVH@541000|Ruminococcaceae	2|Bacteria	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.14	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	iSB619.SA_RS10965	ATP-synt_ab,ATP-synt_ab_N
HACLHHAG_00455	718252.FP2_01630	7.09e-190	528.0	COG0030@1|root,COG0030@2|Bacteria,1TP9W@1239|Firmicutes,248RY@186801|Clostridia,3WGWE@541000|Ruminococcaceae	2|Bacteria	J	Specifically dimethylates two adjacent adenosines (A1518 and A1519) in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. May play a critical role in biogenesis of 30S subunits	ksgA	GO:0000154,GO:0000179,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016433,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.182	ko:K02528,ko:K15256	-	-	R10716	RC00003,RC03257	ko00000,ko01000,ko03009,ko03016	-	-	-	RrnaAD
HACLHHAG_00491	718252.FP2_01870	1.55e-140	396.0	COG3481@1|root,COG3481@2|Bacteria,1TQEK@1239|Firmicutes,24BRR@186801|Clostridia,3WIKZ@541000|Ruminococcaceae	2|Bacteria	S	metal-dependent phosphohydrolase, HD sub domain	traI	-	-	ko:K03698,ko:K12070	-	-	-	-	ko00000,ko01000,ko02044,ko03019	3.A.7.11.1	-	-	HD,TraI_2,TraI_2_C
HACLHHAG_00503	748224.HMPREF9436_02372	3.83e-39	130.0	COG2155@1|root,COG2155@2|Bacteria,1VEQJ@1239|Firmicutes,24QKW@186801|Clostridia,3WKT4@541000|Ruminococcaceae	2|Bacteria	S	Domain of unknown function (DUF378)	yuzA	-	-	ko:K09779	-	-	-	-	ko00000	-	-	-	DUF378
HACLHHAG_00504	718252.FP2_02050	2.85e-64	196.0	COG3906@1|root,COG3906@2|Bacteria,1VF5Z@1239|Firmicutes,24V04@186801|Clostridia,3WMSX@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K07447	-	-	-	-	ko00000,ko01000	-	-	-	DUF1292
HACLHHAG_00543	718252.FP2_02470	9.71e-60	186.0	COG0222@1|root,COG0222@2|Bacteria,1V6EI@1239|Firmicutes,24JAC@186801|Clostridia,3WJAG@541000|Ruminococcaceae	2|Bacteria	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL	-	-	ko:K02935	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L12,Ribosomal_L12_N
HACLHHAG_00582	718252.FP2_02880	7.47e-70	211.0	COG2087@1|root,COG2087@2|Bacteria,1UQZG@1239|Firmicutes,258SR@186801|Clostridia,3WMDV@541000|Ruminococcaceae	2|Bacteria	H	Cobinamide kinase / cobinamide phosphate guanyltransferase	cobU	GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008819,GO:0008820,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016779,GO:0033554,GO:0044237,GO:0050896,GO:0051716,GO:0070568	2.7.1.156,2.7.7.62,6.3.5.10	ko:K02231,ko:K02232	ko00860,ko01100,map00860,map01100	M00122	R05221,R05222,R05225,R06558	RC00002,RC00010,RC00428,RC01302	ko00000,ko00001,ko00002,ko01000	-	-	iECIAI1_1343.ECIAI1_2074,iECSE_1348.ECSE_2277,iECW_1372.ECW_m2165,iETEC_1333.ETEC_2103,iEcE24377_1341.EcE24377A_2275,iEcSMS35_1347.EcSMS35_1131,iEcolC_1368.EcolC_1635,iLF82_1304.LF82_0337,iSDY_1059.SDY_2240,iWFL_1372.ECW_m2165	CobU
HACLHHAG_00586	718252.FP2_02920	0.0	966.0	COG1492@1|root,COG1492@2|Bacteria,1TP5E@1239|Firmicutes,248XW@186801|Clostridia,3WHB7@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes amidations at positions B, D, E, and G on adenosylcobyrinic A,C-diamide. NH(2) groups are provided by glutamine, and one molecule of ATP is hydrogenolyzed for each amidation	cobQ	-	6.3.5.10	ko:K02232	ko00860,ko01100,map00860,map01100	M00122	R05225	RC00010,RC01302	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS15780,iJN678.cbiP	AAA_26,CbiA,GATase_3
HACLHHAG_00695	718252.FP2_03180	1.73e-70	213.0	COG0718@1|root,COG0718@2|Bacteria,1VA1S@1239|Firmicutes,24MXH@186801|Clostridia,3WJW1@541000|Ruminococcaceae	2|Bacteria	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	yaaK	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
HACLHHAG_00845	718252.FP2_05290	0.0	1649.0	COG0210@1|root,COG0210@2|Bacteria,1TPSU@1239|Firmicutes,247RM@186801|Clostridia,3WGKX@541000|Ruminococcaceae	2|Bacteria	L	ATP-dependent DNA helicase	pcrA	-	3.6.4.12	ko:K03656,ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UvrD-helicase,UvrD_C
HACLHHAG_01838	718252.FP2_06340	0.0	882.0	COG2755@1|root,COG2755@2|Bacteria,1VG8J@1239|Firmicutes,24RJ2@186801|Clostridia,3WNI1@541000|Ruminococcaceae	2|Bacteria	E	GDSL-like Lipase/Acylhydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	DUF5011,Lipase_GDSL_2
HACLHHAG_00939	718252.FP2_24760	5.69e-290	788.0	COG1312@1|root,COG1312@2|Bacteria,1TP5F@1239|Firmicutes,247RB@186801|Clostridia,3WGRF@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the dehydration of D-mannonate	uxuA	GO:0003674,GO:0003824,GO:0005488,GO:0005506,GO:0005975,GO:0005996,GO:0006063,GO:0006064,GO:0006082,GO:0008150,GO:0008152,GO:0008198,GO:0008927,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019585,GO:0019752,GO:0030145,GO:0032787,GO:0042839,GO:0042840,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046395,GO:0046872,GO:0046914,GO:0071704,GO:0072329,GO:1901575	4.2.1.8	ko:K01686	ko00040,ko01100,map00040,map01100	M00061	R05606	RC00543	ko00000,ko00001,ko00002,ko01000	-	-	-	UxuA
HACLHHAG_01013	718252.FP2_23830	1.95e-114	328.0	COG1595@1|root,COG1595@2|Bacteria,1V9ZH@1239|Firmicutes,24MBJ@186801|Clostridia,3WRU8@541000|Ruminococcaceae	2|Bacteria	K	Putative ATPase subunit of terminase (gpP-like)	-	-	-	ko:K03088	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4_2
HACLHHAG_01090	718252.FP2_26580	4.1e-308	841.0	COG0534@1|root,COG0534@2|Bacteria,1TNZN@1239|Firmicutes,247YX@186801|Clostridia,3WHF4@541000|Ruminococcaceae	2|Bacteria	V	Polysaccharide biosynthesis C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	MatE
HACLHHAG_01092	718252.FP2_26560	1.83e-230	633.0	COG1091@1|root,COG1091@2|Bacteria,1TP71@1239|Firmicutes,247PG@186801|Clostridia,3WGZV@541000|Ruminococcaceae	2|Bacteria	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	rfbD	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
HACLHHAG_01120	718252.FP2_26290	4.9e-210	583.0	COG2888@1|root,COG2888@2|Bacteria,1UK70@1239|Firmicutes,25FNQ@186801|Clostridia,3WSPV@541000|Ruminococcaceae	2|Bacteria	J	peptidyl-tyrosine sulfation	ybeL	-	1.17.4.1,4.6.1.1	ko:K00525,ko:K01768	ko00230,ko00240,ko01100,ko02025,ko04113,ko04213,map00230,map00240,map01100,map02025,map04113,map04213	M00053,M00695	R00089,R00434,R02017,R02018,R02019,R02024	RC00295,RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	DUF1451
HACLHHAG_01123	718252.FP2_26260	2.58e-187	521.0	COG2145@1|root,COG2145@2|Bacteria,1V1R6@1239|Firmicutes,248AC@186801|Clostridia,3WGUI@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the phosphorylation of the hydroxyl group of 4-methyl-5-beta-hydroxyethylthiazole (THZ)	thiM	-	2.7.1.50	ko:K00878	ko00730,ko01100,map00730,map01100	M00127	R04448	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	HK
HACLHHAG_01124	718252.FP2_26250	2.22e-151	426.0	COG0352@1|root,COG0352@2|Bacteria,1V3ZR@1239|Firmicutes,24DG3@186801|Clostridia,3WIVU@541000|Ruminococcaceae	2|Bacteria	H	Condenses 4-methyl-5-(beta-hydroxyethyl)thiazole monophosphate (THZ-P) and 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate (HMP-PP) to form thiamine monophosphate (TMP)	thiE	-	2.5.1.3	ko:K00788	ko00730,ko01100,map00730,map01100	M00127	R03223,R10712	RC00224,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	-	TMP-TENI
HACLHHAG_01131	718252.FP2_26190	5.5e-263	719.0	COG0473@1|root,COG0473@2|Bacteria,1TPEM@1239|Firmicutes,24A63@186801|Clostridia,3WG9H@541000|Ruminococcaceae	2|Bacteria	C	Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate	leuB	GO:0000287,GO:0003674,GO:0003824,GO:0003862,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019752,GO:0030145,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0034198,GO:0042594,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046872,GO:0046914,GO:0050896,GO:0051716,GO:0055114,GO:0071496,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1990928	1.1.1.85	ko:K00052	ko00290,ko00660,ko01100,ko01110,ko01210,ko01230,map00290,map00660,map01100,map01110,map01210,map01230	M00432,M00535	R00994,R04426,R10052	RC00084,RC00417,RC03036	br01601,ko00000,ko00001,ko00002,ko01000	-	-	iECs_1301.ECs0077,iYL1228.KPN_00079,iZ_1308.Z0082	Iso_dh
HACLHHAG_01197	718252.FP2_25570	1.2e-171	478.0	COG1720@1|root,COG1720@2|Bacteria,1TSBR@1239|Firmicutes,247X5@186801|Clostridia,3WH52@541000|Ruminococcaceae	2|Bacteria	S	Methyltransferase, YaeB family	yaeB	GO:0000049,GO:0001510,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016426,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0089715,GO:0090304,GO:0097159,GO:0140098,GO:0140101,GO:1901360,GO:1901363	-	-	-	-	-	-	-	-	-	-	UPF0066
HACLHHAG_01418	718252.FP2_30680	1e-229	635.0	COG1879@1|root,COG1879@2|Bacteria,1TQW5@1239|Firmicutes,249PS@186801|Clostridia,3WJGA@541000|Ruminococcaceae	2|Bacteria	G	COG COG1879 ABC-type sugar transport system, periplasmic component	-	-	-	ko:K10439,ko:K10540	ko02010,ko02030,map02010,map02030	M00212,M00214	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19,3.A.1.2.3	-	-	Peripla_BP_4
HACLHHAG_01436	718252.FP2_30520	6.77e-155	436.0	COG0670@1|root,COG0670@2|Bacteria,1V6E1@1239|Firmicutes,25CU4@186801|Clostridia,3WSEF@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score 10.00	ybhL	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K06890	-	-	-	-	ko00000	-	-	-	Bax1-I
HACLHHAG_01459	718252.FP2_30300	4.29e-229	631.0	COG0618@1|root,COG0618@2|Bacteria,1TPXX@1239|Firmicutes,248R3@186801|Clostridia,3WGKS@541000|Ruminococcaceae	2|Bacteria	S	domain protein	nrnA	GO:0008150,GO:0040007	3.1.13.3,3.1.3.7	ko:K06881	ko00920,ko01100,ko01120,map00920,map01100,map01120	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1
HACLHHAG_01516	748224.HMPREF9436_01575	0.0	1367.0	COG1193@1|root,COG1193@2|Bacteria,1TP5W@1239|Firmicutes,248YK@186801|Clostridia,3WGD7@541000|Ruminococcaceae	2|Bacteria	L	Endonuclease that is involved in the suppression of homologous recombination and may therefore have a key role in the control of bacterial genetic diversity	mutS2	GO:0003674,GO:0003676,GO:0003677,GO:0003684,GO:0003690,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006281,GO:0006298,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008094,GO:0008150,GO:0008152,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030983,GO:0032300,GO:0032991,GO:0033554,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1990391	-	ko:K07456	ko03430,map03430	-	-	-	ko00000,ko00001,ko03400	-	-	-	MutS_V,Smr
HACLHHAG_01638	718252.FP2_08190	2.37e-289	791.0	COG3975@1|root,COG3975@2|Bacteria,1UHV7@1239|Firmicutes,25E3Y@186801|Clostridia,3WSNP@541000|Ruminococcaceae	2|Bacteria	S	stage IV sporulation protein B	spoIVB	-	3.4.21.116,3.4.24.3	ko:K01387,ko:K06399	-	-	-	-	ko00000,ko01000,ko01002,ko02042	-	-	-	Peptidase_M61,Peptidase_M9,Peptidase_M9_N
HACLHHAG_01647	718252.FP2_08260	1.26e-38	128.0	COG4481@1|root,COG4481@2|Bacteria,1VEQ7@1239|Firmicutes,24QKA@186801|Clostridia,3WKJ4@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	yyzM	-	-	-	-	-	-	-	-	-	-	-	DUF951
HACLHHAG_01680	718252.FP2_19830	0.0	1470.0	COG0370@1|root,COG1918@1|root,COG0370@2|Bacteria,COG1918@2|Bacteria,1TP7E@1239|Firmicutes,24885@186801|Clostridia,3WGIX@541000|Ruminococcaceae	2|Bacteria	P	transporter of a GTP-driven Fe(2 ) uptake system	feoB	-	-	ko:K04758,ko:K04759	-	-	-	-	ko00000,ko02000	9.A.8.1	-	-	FeoA,FeoB_C,FeoB_N,Gate
HACLHHAG_01708	718252.FP2_20100	0.0	864.0	COG0593@1|root,COG0593@2|Bacteria,1TPV7@1239|Firmicutes,2490S@186801|Clostridia,3WGJH@541000|Ruminococcaceae	2|Bacteria	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	GO:0003674,GO:0003676,GO:0003677,GO:0003688,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006270,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0034641,GO:0034645,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901576,GO:1990837	-	ko:K02313	ko02020,ko04112,map02020,map04112	-	-	-	ko00000,ko00001,ko03032,ko03036	-	-	-	Bac_DnaA,Bac_DnaA_C,DnaA_N
