Status	Bin_ID	Level	Complete	Fragmented	Duplicated	Reason
Fail	GCA_048479405.1_ASM4847940v1_genomic	genome_fna	86.3	4.8	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048479895.1_ASM4847989v1_genomic	genome_fna	82.3	7.3	4.0	Complete <90%
Fail	GCA_048480375.1_ASM4848037v1_genomic	genome_fna	75.8	4.0	3.2	Complete <90%
Fail	GCA_048480565.1_ASM4848056v1_genomic	genome_fna	78.2	8.1	11.3	Complete <90%; Duplicated >5%
Fail	GCA_048480925.1_ASM4848092v1_genomic	genome_fna	81.5	10.5	11.3	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048481345.1_ASM4848134v1_genomic	genome_fna	81.5	5.6	9.7	Complete <90%; Duplicated >5%
Fail	GCA_048486595.1_ASM4848659v1_genomic	genome_fna	75.8	8.1	4.0	Complete <90%
Fail	GCA_048488515.1_ASM4848851v1_genomic	genome_fna	82.3	8.9	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048488895.1_ASM4848889v1_genomic	genome_fna	75.0	8.9	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048489295.1_ASM4848929v1_genomic	genome_fna	71.8	7.3	2.4	Complete <90%
Fail	GCA_048490115.1_ASM4849011v1_genomic	genome_fna	77.4	10.5	1.6	Complete <90%; Fragmented >10%
Fail	GCA_048490615.1_ASM4849061v1_genomic	genome_fna	81.5	8.1	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048501175.1_ASM4850117v1_genomic	genome_fna	90.3	3.2	12.1	Duplicated >5%
Fail	GCA_048502695.1_ASM4850269v1_genomic	genome_fna	83.9	4.0	12.1	Complete <90%; Duplicated >5%
Fail	GCA_048503135.1_ASM4850313v1_genomic	genome_fna	85.5	4.0	11.3	Complete <90%; Duplicated >5%
Fail	GCA_048503355.1_ASM4850335v1_genomic	genome_fna	73.4	5.6	1.6	Complete <90%
Fail	GCA_048503515.1_ASM4850351v1_genomic	genome_fna	89.5	4.0	4.0	Complete <90%
Fail	GCA_048505935.1_ASM4850593v1_genomic	genome_fna	70.2	9.7	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048508075.1_ASM4850807v1_genomic	genome_fna	85.5	8.1	11.3	Complete <90%; Duplicated >5%
Fail	GCA_048508915.1_ASM4850891v1_genomic	genome_fna	76.6	3.2	3.2	Complete <90%
Fail	GCA_048509235.1_ASM4850923v1_genomic	genome_fna	62.9	6.5	3.2	Complete <90%
Fail	GCA_048517075.1_ASM4851707v1_genomic	genome_fna	75.0	8.9	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048517205.1_ASM4851720v1_genomic	genome_fna	88.7	5.6	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048517495.1_ASM4851749v1_genomic	genome_fna	87.1	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048518745.1_ASM4851874v1_genomic	genome_fna	94.4	3.2	12.1	Duplicated >5%
Fail	GCA_048521265.1_ASM4852126v1_genomic	genome_fna	77.4	8.1	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048521805.1_ASM4852180v1_genomic	genome_fna	69.4	6.5	3.2	Complete <90%
Fail	GCA_048523445.1_ASM4852344v1_genomic	genome_fna	83.9	6.5	10.5	Complete <90%; Duplicated >5%
Fail	GCA_048523665.1_ASM4852366v1_genomic	genome_fna	92.7	4.0	12.1	Duplicated >5%
Fail	GCA_048524625.1_ASM4852462v1_genomic	genome_fna	85.5	3.2	8.1	Complete <90%; Duplicated >5%
Fail	GCA_048524745.1_ASM4852474v1_genomic	genome_fna	68.5	7.3	0.8	Complete <90%
Fail	GCA_048527025.1_ASM4852702v1_genomic	genome_fna	74.2	6.5	4.8	Complete <90%
Fail	GCA_048529185.1_ASM4852918v1_genomic	genome_fna	72.6	7.3	2.4	Complete <90%
Fail	GCA_048530545.1_ASM4853054v1_genomic	genome_fna	94.4	4.0	7.3	Duplicated >5%
Fail	GCA_048530845.1_ASM4853084v1_genomic	genome_fna	74.2	9.7	4.8	Complete <90%
Fail	GCA_900547485.1_UMGS987_genomic	genome_fna	86.3	3.2	0.0	Complete <90%
Fail	GCA_900551435.1_UMGS1404_genomic	genome_fna	55.6	5.6	5.6	Complete <90%; Duplicated >5%
Fail	GCA_900554575.1_UMGS1738_genomic	genome_fna	41.1	16.9	0.0	Complete <90%; Fragmented >10%
Fail	GCA_900554805.1_UMGS1756_genomic	genome_fna	55.6	4.0	6.5	Complete <90%; Duplicated >5%
Fail	GCA_900557715.1_UMGS2067_genomic	genome_fna	56.5	9.7	0.0	Complete <90%
Fail	GCA_900752645.1_ERS235635_3_genomic	genome_fna	47.6	21.0	1.6	Complete <90%; Fragmented >10%
Fail	GCA_900753415.1_ERS396365_13_genomic	genome_fna	21.0	23.4	3.2	Complete <90%; Fragmented >10%
Fail	GCA_900756485.1_ERS537197_58_genomic	genome_fna	40.3	9.7	6.5	Complete <90%; Duplicated >5%
Fail	GCA_900756745.1_ERS537233_63_genomic	genome_fna	74.2	4.0	4.0	Complete <90%
Fail	GCA_900756795.1_ERS537238_36_genomic	genome_fna	50.8	1.6	7.3	Complete <90%; Duplicated >5%
Fail	GCA_900758405.1_ERS608510_82_genomic	genome_fna	40.3	8.1	4.8	Complete <90%
Fail	GCA_900760515.1_SRS017307_13_genomic	genome_fna	83.9	6.5	4.8	Complete <90%
Fail	GCA_900760685.1_SRS020394_45_genomic	genome_fna	34.7	10.5	6.5	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_900761375.1_SRS065504_31_genomic	genome_fna	44.4	6.5	1.6	Complete <90%
Fail	GCA_900761405.1_SRS065504_19_genomic	genome_fna	31.5	19.4	4.0	Complete <90%; Fragmented >10%
Fail	GCA_900761885.1_SRS101376_18_genomic	genome_fna	44.4	9.7	6.5	Complete <90%; Duplicated >5%
Fail	GCA_900762135.1_SRS1170747_8_genomic	genome_fna	74.2	18.5	2.4	Complete <90%; Fragmented >10%
Fail	GCA_900762185.1_SRS1170751_31_genomic	genome_fna	37.1	9.7	2.4	Complete <90%
Fail	GCA_900762275.1_SRS1170779_26_genomic	genome_fna	43.5	9.7	1.6	Complete <90%
Fail	GCA_900762375.1_SRS1170822_11_genomic	genome_fna	31.5	18.5	8.1	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_900762905.1_SRS1596780_45_genomic	genome_fna	47.6	9.7	3.2	Complete <90%
Fail	GCA_900763145.1_SRS1596797_15_genomic	genome_fna	61.3	4.8	4.8	Complete <90%
Fail	GCA_900763625.1_SRS1596847_30_genomic	genome_fna	46.0	5.6	2.4	Complete <90%
Fail	GCA_900763665.1_SRS1596847_94_genomic	genome_fna	40.3	8.1	1.6	Complete <90%
Fail	GCA_900763815.1_SRS1596853_77_genomic	genome_fna	54.8	2.4	5.6	Complete <90%; Duplicated >5%
Fail	GCA_900764645.1_SRS2320661_12_genomic	genome_fna	34.7	21.8	0.0	Complete <90%; Fragmented >10%
Fail	GCA_900765105.1_SRS259559_29_genomic	genome_fna	62.9	9.7	2.4	Complete <90%
Fail	GCA_900765705.1_SRS294968_37_genomic	genome_fna	56.5	7.3	3.2	Complete <90%
Fail	GCA_900766475.1_SRS475537_6_genomic	genome_fna	30.6	20.2	4.0	Complete <90%; Fragmented >10%
Fail	GCA_900767095.1_SRS475703_19_genomic	genome_fna	40.3	6.5	16.9	Complete <90%; Duplicated >5%
Fail	GCA_900768375.1_SRS476100_32_genomic	genome_fna	29.0	23.4	0.8	Complete <90%; Fragmented >10%
Fail	GCA_900768605.1_SRS476148_57_genomic	genome_fna	25.0	16.1	4.0	Complete <90%; Fragmented >10%
Fail	GCA_900770485.1_SRS476306_36_genomic	genome_fna	41.1	9.7	6.5	Complete <90%; Duplicated >5%
Fail	GCA_900771915.1_SRS820610_6_genomic	genome_fna	83.9	7.3	2.4	Complete <90%
Fail	GCA_900772135.1_SRS820616_30_genomic	genome_fna	34.7	14.5	4.0	Complete <90%; Fragmented >10%
Fail	GCA_900772195.1_SRS820619_42_genomic	genome_fna	46.8	16.9	0.8	Complete <90%; Fragmented >10%
Fail	GCA_900772325.1_SRS820621_54_genomic	genome_fna	26.6	16.9	1.6	Complete <90%; Fragmented >10%
Fail	GCA_900772565.1_SRS820629_35_genomic	genome_fna	79.0	8.1	3.2	Complete <90%
Fail	GCA_902385265.1_UHGG_MGYG-HGUT-02272_genomic	genome_fna	96.8	1.6	5.6	Duplicated >5%
Fail	GCA_902385305.1_UHGG_MGYG-HGUT-02274_genomic	genome_fna	87.1	10.5	0.0	Complete <90%; Fragmented >10%
Fail	GCA_902463235.1_UHGG-TPA_MGYG-HGUT-00512_genomic	genome_fna	42.7	4.8	1.6	Complete <90%
Fail	GCA_902463905.1_UHGG-TPA_MGYG-HGUT-00589_genomic	genome_fna	52.4	8.1	4.8	Complete <90%
Fail	GCA_902466885.1_UHGG-TPA_MGYG-HGUT-00876_genomic	genome_fna	56.5	9.7	0.0	Complete <90%
Fail	GCA_902470135.1_UHGG-TPA_MGYG-HGUT-01205_genomic	genome_fna	89.5	3.2	0.8	Complete <90%
Fail	GCA_902476835.1_UHGG-TPA_MGYG-HGUT-02223_genomic	genome_fna	57.3	8.1	1.6	Complete <90%
Fail	GCA_902477585.1_UHGG-TPA_MGYG-HGUT-02610_genomic	genome_fna	87.1	3.2	4.0	Complete <90%
Fail	GCA_902477975.1_UHGG-TPA_MGYG-HGUT-02651_genomic	genome_fna	86.3	4.8	4.0	Complete <90%
Fail	GCA_902479645.1_UHGG-TPA_MGYG-HGUT-02809_genomic	genome_fna	41.1	16.9	0.0	Complete <90%; Fragmented >10%
Fail	GCA_902484425.1_UHGG-TPA_MGYG-HGUT-03291_genomic	genome_fna	61.3	4.8	4.8	Complete <90%
Fail	GCA_902484725.1_UHGG-TPA_MGYG-HGUT-03323_genomic	genome_fna	34.7	21.8	0.0	Complete <90%; Fragmented >10%
Fail	GCA_902486315.1_UHGG-TPA_MGYG-HGUT-03490_genomic	genome_fna	41.1	16.9	0.8	Complete <90%; Fragmented >10%
Fail	GCA_902488255.1_UHGG-TPA_MGYG-HGUT-03675_genomic	genome_fna	66.9	10.5	3.2	Complete <90%; Fragmented >10%
Fail	GCA_902494185.1_UHGG-TPA_MGYG-HGUT-04340_genomic	genome_fna	71.0	4.8	2.4	Complete <90%
Fail	GCA_902494315.1_UHGG-TPA_MGYG-HGUT-04336_genomic	genome_fna	55.6	6.5	4.8	Complete <90%
Fail	GCA_902834505.1_MGYG-HGUT-04683_genomic	genome_fna	59.7	10.5	1.6	Complete <90%; Fragmented >10%
Fail	GCA_902835035.1_MGYG-HGUT-04686_genomic	genome_fna	58.9	10.5	2.4	Complete <90%; Fragmented >10%
Fail	GCA_902836415.1_MGYG-HGUT-05002_genomic	genome_fna	32.3	12.9	0.8	Complete <90%; Fragmented >10%
Fail	GCA_902837395.1_MGYG-HGUT-04972_genomic	genome_fna	37.9	11.3	0.0	Complete <90%; Fragmented >10%
Fail	GCA_902837415.1_MGYG-HGUT-04986_genomic	genome_fna	52.4	12.1	0.8	Complete <90%; Fragmented >10%
Fail	GCA_904381325.1_Chicken_18_mag_134_genomic	genome_fna	86.3	4.8	0.0	Complete <90%
Fail	GCA_904388175.1_Chicken_24_mag_75_genomic	genome_fna	73.4	8.1	0.8	Complete <90%
Fail	GCA_904394215.1_Chicken_9_mag_4_genomic	genome_fna	73.4	4.0	2.4	Complete <90%
Fail	GCA_904397855.1_Coassembly_mag_525_genomic	genome_fna	52.4	6.5	0.0	Complete <90%
Fail	GCA_904418935.1_Chicken_1_mag_2_genomic	genome_fna	70.2	4.0	0.0	Complete <90%
Fail	GCA_904419685.1_Chicken_24_mag_137_genomic	genome_fna	58.1	7.3	0.8	Complete <90%
Fail	GCA_904419975.1_Chicken_7_mag_7_genomic	genome_fna	76.6	6.5	0.8	Complete <90%
Fail	GCA_905187925.1_SRR5580217-mag-bin.3_genomic	genome_fna	32.3	12.9	0.0	Complete <90%; Fragmented >10%
Fail	GCA_905192765.1_ERR1430508-mag-bin.26_genomic	genome_fna	80.6	3.2	2.4	Complete <90%
Fail	GCA_905194425.1_ERR1305895-mag-bin.29_genomic	genome_fna	69.4	4.8	1.6	Complete <90%
Fail	GCA_905196305.1_SRR5580350-mag-bin.1_genomic	genome_fna	59.7	19.4	0.0	Complete <90%; Fragmented >10%
Fail	GCA_905196605.1_SRR1778454-mag-bin.28_genomic	genome_fna	71.8	8.9	2.4	Complete <90%
Fail	GCA_905201955.1_SRR341678-mag-bin.6_genomic	genome_fna	58.9	8.1	2.4	Complete <90%
Fail	GCA_905204885.1_SRR7721880-mag-bin.52_genomic	genome_fna	89.5	8.1	4.0	Complete <90%
Fail	GCA_905206045.1_ERR1430504-mag-bin.13_genomic	genome_fna	46.8	8.1	1.6	Complete <90%
Fail	GCA_905208255.1_SRR5580391-mag-bin.31_genomic	genome_fna	88.7	8.1	0.0	Complete <90%
Fail	GCA_905208385.1_SRR5580323-mag-bin.12_genomic	genome_fna	42.7	14.5	3.2	Complete <90%; Fragmented >10%
Fail	GCA_905211425.1_ERR321194-mag-bin.11_genomic	genome_fna	86.3	8.1	3.2	Complete <90%
Fail	GCA_927351085.1_SRR789046_bin.5_metaWRAP_v1.1_MAG_genomic	genome_fna	62.9	12.1	0.8	Complete <90%; Fragmented >10%
Fail	GCA_928722165.1_min17_bin29_genomic	genome_fna	79.0	8.9	1.6	Complete <90%
Fail	GCA_930980125.1_ERR3414577_bin.68_metaWRAP_v1.1_MAG_genomic	genome_fna	68.5	0.8	0.0	Complete <90%
Fail	GCA_930987325.1_ERR3414586_bin.124_metaWRAP_v1.1_MAG_genomic	genome_fna	75.8	3.2	0.0	Complete <90%
Fail	GCA_930989355.1_ERR3414594_bin.19_metaWRAP_v1.1_MAG_genomic	genome_fna	89.5	2.4	0.0	Complete <90%
Fail	GCA_930989675.1_ERR3414590_bin.12_metaWRAP_v1.1_MAG_genomic	genome_fna	75.0	2.4	0.8	Complete <90%
Fail	GCA_930989805.1_ERR3414582_bin.106_metaWRAP_v1.1_MAG_genomic	genome_fna	48.4	10.5	0.0	Complete <90%; Fragmented >10%
Fail	GCA_934500675.1_ERR7738665_bin.242_genomic	genome_fna	71.8	3.2	2.4	Complete <90%
Fail	GCA_934500785.1_ERR7738662_bin.56_genomic	genome_fna	74.2	3.2	2.4	Complete <90%
Fail	GCA_934500795.1_ERR7738145_bin.126_genomic	genome_fna	69.4	4.0	4.0	Complete <90%
Fail	GCA_934501115.1_ERR7738567_bin.375_genomic	genome_fna	70.2	1.6	3.2	Complete <90%
Fail	GCA_934501235.1_ERR7745815_bin.210_genomic	genome_fna	50.0	10.5	1.6	Complete <90%; Fragmented >10%
Fail	GCA_934501325.1_ERR7745779_bin.163_genomic	genome_fna	72.6	4.0	3.2	Complete <90%
Fail	GCA_934502955.1_ERR7746688_bin.120_genomic	genome_fna	57.3	6.5	2.4	Complete <90%
Fail	GCA_934503175.1_ERR7738549_bin.137_genomic	genome_fna	64.5	3.2	4.0	Complete <90%
Fail	GCA_934503185.1_ERR7745947_bin.114_genomic	genome_fna	46.8	7.3	4.8	Complete <90%
Fail	GCA_934503215.1_ERR7738547_bin.144_genomic	genome_fna	76.6	1.6	4.0	Complete <90%
Fail	GCA_934503275.1_ERR7745836_bin.91_genomic	genome_fna	73.4	4.0	4.0	Complete <90%
Fail	GCA_934504615.1_ERR7738225_bin.19_genomic	genome_fna	27.4	13.7	2.4	Complete <90%; Fragmented >10%
Fail	GCA_934505035.1_ERR7738582_bin.311_genomic	genome_fna	42.7	10.5	4.8	Complete <90%; Fragmented >10%
Fail	GCA_934511205.1_ERR7745922_bin.137_genomic	genome_fna	68.5	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934511465.1_ERR7745828_bin.158_genomic	genome_fna	68.5	5.6	6.5	Complete <90%; Duplicated >5%
Fail	GCA_934511835.1_ERR7738263_bin.31_genomic	genome_fna	58.9	4.0	0.0	Complete <90%
Fail	GCA_934511855.1_ERR7738250_bin.109_genomic	genome_fna	66.1	4.0	4.0	Complete <90%
Fail	GCA_934512035.1_ERR7738146_bin.11_genomic	genome_fna	73.4	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934512105.1_ERR7746012_bin.49_genomic	genome_fna	54.8	7.3	4.8	Complete <90%
Fail	GCA_934513175.1_ERR7738513_bin.111_genomic	genome_fna	66.1	3.2	3.2	Complete <90%
Fail	GCA_934513205.1_ERR7746688_bin.83_genomic	genome_fna	77.4	2.4	4.0	Complete <90%
Fail	GCA_934513735.1_ERR7745719_bin.163_genomic	genome_fna	52.4	11.3	0.8	Complete <90%; Fragmented >10%
Fail	GCA_934513835.1_ERR7738580_bin.170_genomic	genome_fna	51.6	5.6	4.0	Complete <90%
Fail	GCA_934514285.1_ERR7738148_bin.55_genomic	genome_fna	75.0	5.6	3.2	Complete <90%
Fail	GCA_934514295.1_ERR7738547_bin.56_genomic	genome_fna	83.1	3.2	1.6	Complete <90%
Fail	GCA_934514305.1_ERR7745870_bin.10_genomic	genome_fna	64.5	5.6	2.4	Complete <90%
Fail	GCA_934514315.1_ERR7738562_bin.98_genomic	genome_fna	73.4	2.4	4.0	Complete <90%
Fail	GCA_934514885.1_ERR7738547_bin.207_genomic	genome_fna	30.6	4.8	0.0	Complete <90%
Fail	GCA_934518555.1_ERR7738588_bin.44_genomic	genome_fna	54.0	5.6	1.6	Complete <90%
Fail	GCA_934518615.1_ERR7745922_bin.65_genomic	genome_fna	60.5	4.0	3.2	Complete <90%
Fail	GCA_934518625.1_ERR7738662_bin.15_genomic	genome_fna	43.5	11.3	0.0	Complete <90%; Fragmented >10%
Fail	GCA_934518695.1_ERR7738549_bin.78_genomic	genome_fna	74.2	3.2	2.4	Complete <90%
Fail	GCA_934518735.1_ERR7745719_bin.165_genomic	genome_fna	51.6	6.5	0.0	Complete <90%
Fail	GCA_934518875.1_ERR7745779_bin.160_genomic	genome_fna	59.7	5.6	1.6	Complete <90%
Fail	GCA_934519035.1_ERR7745831_bin.44_genomic	genome_fna	53.2	7.3	2.4	Complete <90%
Fail	GCA_934519045.1_ERR7738206_bin.13_genomic	genome_fna	62.9	9.7	4.0	Complete <90%
Fail	GCA_934519055.1_ERR7745755_bin.243_genomic	genome_fna	52.4	6.5	0.0	Complete <90%
Fail	GCA_934524985.1_ERR7745378_bin.145_genomic	genome_fna	81.5	4.0	4.0	Complete <90%
Fail	GCA_934525125.1_ERR7745378_bin.101_genomic	genome_fna	42.7	8.1	2.4	Complete <90%
Fail	GCA_934525325.1_ERR7738146_bin.30_genomic	genome_fna	53.2	4.8	1.6	Complete <90%
Fail	GCA_934525385.1_ERR7747322_bin.187_genomic	genome_fna	70.2	4.8	2.4	Complete <90%
Fail	GCA_934525405.1_ERR7738353_bin.181_genomic	genome_fna	57.3	7.3	0.8	Complete <90%
Fail	GCA_934525485.1_ERR7745371_bin.98_genomic	genome_fna	41.9	12.9	1.6	Complete <90%; Fragmented >10%
Fail	GCA_934525645.1_ERR7738250_bin.126_genomic	genome_fna	50.8	4.0	1.6	Complete <90%
Fail	GCA_934525735.1_ERR7738265_bin.113_genomic	genome_fna	54.8	5.6	3.2	Complete <90%
Fail	GCA_934525845.1_ERR7738251_bin.128_genomic	genome_fna	70.2	4.8	3.2	Complete <90%
Fail	GCA_934525875.1_ERR7745914_bin.22_genomic	genome_fna	56.5	9.7	3.2	Complete <90%
Fail	GCA_934525985.1_ERR7745383_bin.186_genomic	genome_fna	70.2	4.0	4.8	Complete <90%
Fail	GCA_934526025.1_ERR7745908_bin.86_genomic	genome_fna	60.5	5.6	1.6	Complete <90%
Fail	GCA_934526095.1_ERR7738234_bin.151_genomic	genome_fna	39.5	7.3	1.6	Complete <90%
Fail	GCA_934526125.1_ERR7746411_bin.83_genomic	genome_fna	52.4	9.7	2.4	Complete <90%
Fail	GCA_934527185.1_ERR7746144_bin.69_genomic	genome_fna	51.6	4.0	4.0	Complete <90%
Fail	GCA_934527695.1_ERR7745545_bin.120_genomic	genome_fna	75.8	3.2	3.2	Complete <90%
Fail	GCA_934532365.1_ERR7745924_bin.367_genomic	genome_fna	60.5	8.1	4.0	Complete <90%
Fail	GCA_934533045.1_ERR7745755_bin.162_genomic	genome_fna	69.4	4.8	4.0	Complete <90%
Fail	GCA_934533065.1_ERR7737964_bin.61_genomic	genome_fna	61.3	4.8	3.2	Complete <90%
Fail	GCA_934533125.1_ERR7745378_bin.144_genomic	genome_fna	61.3	9.7	3.2	Complete <90%
Fail	GCA_934533135.1_ERR7738552_bin.347_genomic	genome_fna	68.5	4.0	4.0	Complete <90%
Fail	GCA_934534125.1_ERR7738238_bin.47_genomic	genome_fna	79.8	4.8	4.8	Complete <90%
Fail	GCA_934534145.1_ERR7738621_bin.191_genomic	genome_fna	54.8	10.5	4.8	Complete <90%; Fragmented >10%
Fail	GCA_934538735.1_ERR7738172_bin.145_genomic	genome_fna	62.1	6.5	2.4	Complete <90%
Fail	GCA_934538855.1_ERR7745410_bin.97_genomic	genome_fna	46.0	7.3	2.4	Complete <90%
Fail	GCA_934538925.1_ERR7738621_bin.89_genomic	genome_fna	66.9	2.4	3.2	Complete <90%
Fail	GCA_934538955.1_ERR7745346_bin.230_genomic	genome_fna	66.9	6.5	3.2	Complete <90%
Fail	GCA_934539245.1_ERR7738260_bin.34_genomic	genome_fna	61.3	6.5	4.0	Complete <90%
Fail	GCA_934539275.1_ERR7738240_bin.98_genomic	genome_fna	42.7	7.3	0.8	Complete <90%
Fail	GCA_934539575.1_ERR7738616_bin.205_genomic	genome_fna	66.9	4.0	3.2	Complete <90%
Fail	GCA_934540625.1_ERR7738461_bin.122_genomic	genome_fna	69.4	4.0	4.0	Complete <90%
Fail	GCA_934540955.1_ERR7738628_bin.481_genomic	genome_fna	60.5	7.3	3.2	Complete <90%
Fail	GCA_934543275.1_ERR7738549_bin.49_genomic	genome_fna	63.7	6.5	2.4	Complete <90%
Fail	GCA_934543995.1_ERR7738165_bin.66_genomic	genome_fna	48.4	12.1	1.6	Complete <90%; Fragmented >10%
Fail	GCA_934546825.1_ERR7747615_bin.27_genomic	genome_fna	53.2	3.2	0.8	Complete <90%
Fail	GCA_934546835.1_ERR7739005_bin.341_genomic	genome_fna	75.8	4.0	3.2	Complete <90%
Fail	GCA_934546885.1_ERR7745719_bin.80_genomic	genome_fna	58.9	11.3	1.6	Complete <90%; Fragmented >10%
Fail	GCA_934546895.1_ERR7745565_bin.76_genomic	genome_fna	34.7	13.7	1.6	Complete <90%; Fragmented >10%
Fail	GCA_934547045.1_ERR7738206_bin.101_genomic	genome_fna	52.4	4.0	1.6	Complete <90%
Fail	GCA_934547065.1_ERR7745890_bin.30_genomic	genome_fna	59.7	4.0	2.4	Complete <90%
Fail	GCA_934547935.1_ERR7745877_bin.71_genomic	genome_fna	48.4	13.7	2.4	Complete <90%; Fragmented >10%
Fail	GCA_934548045.1_ERR7738176_bin.74_genomic	genome_fna	72.6	3.2	4.8	Complete <90%
Fail	GCA_934552945.1_ERR7738532_bin.246_genomic	genome_fna	37.9	2.4	0.8	Complete <90%
Fail	GCA_934553285.1_ERR7745719_bin.218_genomic	genome_fna	58.1	7.3	3.2	Complete <90%
Fail	GCA_934561115.1_ERR7738199_bin.96_genomic	genome_fna	65.3	2.4	2.4	Complete <90%
Fail	GCA_934561195.1_ERR7747615_bin.93_genomic	genome_fna	71.8	4.0	4.0	Complete <90%
Fail	GCA_934561485.1_ERR7745989_bin.59_genomic	genome_fna	64.5	8.1	4.0	Complete <90%
Fail	GCA_934561555.1_ERR7738160_bin.144_genomic	genome_fna	83.9	3.2	4.0	Complete <90%
Fail	GCA_934561575.1_ERR7746101_bin.69_genomic	genome_fna	37.1	9.7	0.8	Complete <90%
Fail	GCA_934561635.1_ERR7738514_bin.162_genomic	genome_fna	68.5	5.6	4.8	Complete <90%
Fail	GCA_934561645.1_ERR7738659_bin.178_genomic	genome_fna	58.1	6.5	3.2	Complete <90%
Fail	GCA_934561765.1_ERR7738262_bin.26_genomic	genome_fna	71.8	4.0	0.8	Complete <90%
Fail	GCA_934564935.1_ERR7738173_bin.25_genomic	genome_fna	65.3	3.2	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934564985.1_ERR7738514_bin.69_genomic	genome_fna	47.6	8.9	2.4	Complete <90%
Fail	GCA_934565015.1_ERR7745922_bin.190_genomic	genome_fna	41.9	5.6	0.8	Complete <90%
Fail	GCA_934796195.1_ERR7745397_bin.33_genomic	genome_fna	51.6	9.7	2.4	Complete <90%
Fail	GCA_934826525.1_MTG222_bin.33.fa_genomic	genome_fna	78.2	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934831255.1_MTG220_bin.29.fa_genomic	genome_fna	63.7	2.4	4.0	Complete <90%
Fail	GCA_934833065.1_MTG224_bin.30.fa_genomic	genome_fna	66.9	5.6	2.4	Complete <90%
Fail	GCA_934833075.1_MTG228_bin.17.fa_genomic	genome_fna	58.9	4.0	3.2	Complete <90%
Fail	GCA_934833155.1_MTG226_bin.26.fa_genomic	genome_fna	85.5	7.3	0.0	Complete <90%
Fail	GCA_934834745.1_MTG231_bin.15.fa_genomic	genome_fna	72.6	3.2	4.8	Complete <90%
Fail	GCA_934835085.1_MTG231_bin.28.fa_genomic	genome_fna	82.3	4.0	3.2	Complete <90%
Fail	GCA_934835095.1_MTG222_bin.49.fa_genomic	genome_fna	61.3	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934835465.1_MTG225_bin.1.fa_genomic	genome_fna	60.5	8.1	2.4	Complete <90%
Fail	GCA_934835925.1_MTG232_bin.12.fa_genomic	genome_fna	80.6	3.2	2.4	Complete <90%
Fail	GCA_934836205.1_MTG231_bin.19.fa_genomic	genome_fna	79.8	9.7	0.0	Complete <90%
Fail	GCA_934836355.1_MTG233_bin.24.fa_genomic	genome_fna	50.8	11.3	2.4	Complete <90%; Fragmented >10%
Fail	GCA_934838155.1_MTG225_bin.2.fa_genomic	genome_fna	79.8	2.4	4.0	Complete <90%
Fail	GCA_934838655.1_MTG220_bin.8.fa_genomic	genome_fna	76.6	2.4	4.8	Complete <90%
Fail	GCA_934838925.1_MTG221_bin.16.fa_genomic	genome_fna	83.1	3.2	2.4	Complete <90%
Fail	GCA_934840365.1_MTG227_bin.20.fa_genomic	genome_fna	54.0	4.8	2.4	Complete <90%
Fail	GCA_934841855.1_MTG233_bin.18.fa_genomic	genome_fna	71.0	3.2	2.4	Complete <90%
Fail	GCA_934842095.1_MTG225_bin.3.fa_genomic	genome_fna	69.4	2.4	4.8	Complete <90%
Fail	GCA_934842265.1_MTG225_bin.35.fa_genomic	genome_fna	46.8	23.4	0.0	Complete <90%; Fragmented >10%
Fail	GCA_934842325.1_MTG223_bin.14.fa_genomic	genome_fna	71.0	4.0	3.2	Complete <90%
Fail	GCA_934842515.1_MTG223_bin.50.fa_genomic	genome_fna	64.5	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_934842595.1_MTG230_bin.38.fa_genomic	genome_fna	58.1	4.8	4.8	Complete <90%
Fail	GCA_934846705.1_MTG232_bin.27.fa_genomic	genome_fna	66.9	5.6	4.0	Complete <90%
Fail	GCA_934854415.1_MTG234_bin.5.fa_genomic	genome_fna	54.8	5.6	0.8	Complete <90%
Fail	GCA_934854505.1_MTG235_bin.36.fa_genomic	genome_fna	88.7	5.6	2.4	Complete <90%
Fail	GCA_934856515.1_MTG237_bin.4.fa_genomic	genome_fna	67.7	6.5	2.4	Complete <90%
Fail	GCA_934859215.1_MTG237_bin.19.fa_genomic	genome_fna	72.6	5.6	4.0	Complete <90%
Fail	GCA_934863765.1_MTG236_bin.49.fa_genomic	genome_fna	62.1	4.8	2.4	Complete <90%
